Point Id,,,,,,Easting,Northing,Elevation
DEFAULT25,,,,,,,,
351,,,,,,-1.1773,-1.1992,0.0287
352,,,,,,-0.6327,-1.2111,0.0284
353,,,,,,-0.0786,-1.1383,0.0271
354,,,,,,0.6901,-1.0784,0.0242
355,,,,,,0.9213,-0.2576,0.0271
356,,,,,,-0.0791,-0.7595,0.0269
357,,,,,,-0.8417,-0.4891,0.0303
358,,,,,,-1.2478,-0.3501,0.0322
359,,,,,,-1.2453,0.4697,0.0404
360,,,,,,-0.477,0.5954,0.03
361,,,,,,0.4046,0.648,0.0276
362,,,,,,0.9922,0.7132,0.0274
363,,,,,,1.1287,1.3937,0.0251
364,,,,,,0.3922,1.4345,0.0296
365,,,,,,-0.4862,1.3243,0.0315
366,,,,,,-1.1155,1.3031,0.0399
367,,,,,,-0.2474,-1.3242,1.1223
368,,,,,,-0.2329,-1.3147,0.7186
369,,,,,,0.4716,-1.2797,0.7211
370,,,,,,-1.0223,-1.0396,2.515
