Point Id,,,,,,Easting,Northing,Elevation
DEFAULT17,,,,,,,,
471,,,,,,-1.2066,-7.8241,9.0688
472,,,,,,-3.2182,-7.7856,0.025
473,,,,,,-3.2364,-7.8303,7.6194
474,,,,,,3.3675,5.3584,0.0525
475,,,,,,-3.6997,5.4457,0.0197
476,,,,,,-3.8931,5.0858,0.9053
477,,,,,,3.5195,-7.632,2.2459
478,,,,,,-3.7553,-7.9012,2.2483
479,,,,,,-3.5305,-7.9312,0.1983
480,,,,,,-3.6691,6.031,0.1797
481,,,,,,3.2357,5.4069,0.0808
482,,,,,,2.4981,-7.8606,0.0417
