   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
222             ,  224 50 06 ,   96 08 08,      5.203,      0.000,      0.000,       -3.648,       -3.669,     -0.556
223             ,  336 06 24 ,   57 10 13,      9.990,      0.000,      0.000,       -3.400,        7.675,      5.416
224             ,  337 03 58 ,   55 00 59,     10.274,      0.000,      0.000,       -3.280,        7.752,      5.890
225             ,  334 45 06 ,   56 10 43,      9.723,      0.000,      0.000,       -3.445,        7.306,      5.412
226             ,  331 15 31 ,   50 17 17,      9.332,      0.000,      0.000,       -3.452,        6.295,      5.963
227             ,  330 08 44 ,   52 53 21,      9.016,      0.000,      0.000,       -3.579,        6.236,      5.440
228             ,  324 03 38 ,   45 00 08,      8.418,      0.000,      0.000,       -3.494,        4.820,      5.952
229             ,  321 46 38 ,   47 04 45,      7.992,      0.000,      0.000,       -3.621,        4.598,      5.443
230             ,  325 20 37 ,   47 45 47,      8.465,      0.000,      0.000,       -3.564,        5.155,      5.690
231             ,  320 26 03 ,   42 07 50,      8.131,      0.000,      0.000,       -3.474,        4.205,      6.030
232             ,  319 24 04 ,   45 27 04,      7.792,      0.000,      0.000,       -3.614,        4.216,      5.466
233             ,  311 19 03 ,   40 29 10,      7.340,      0.000,      0.000,       -3.579,        3.147,      5.583
234             ,  302 08 05 ,   34 22 47,      7.268,      0.000,      0.000,       -3.475,        2.183,      5.999
235             ,  298 50 30 ,   37 21 04,      6.806,      0.000,      0.000,       -3.617,        1.992,      5.410
236             ,  292 29 42 ,   32 01 52,      7.092,      0.000,      0.000,       -3.475,        1.439,      6.012
237             ,  291 37 51 ,   35 40 38,      6.665,      0.000,      0.000,       -3.613,        1.433,      5.414
238             ,  274 26 20 ,   32 21 36,      6.663,      0.000,      0.000,       -3.556,        0.276,      5.628
239             ,  244 40 31 ,   32 22 56,      7.141,      0.000,      0.000,       -3.457,       -1.636,      6.031
240             ,  243 45 18 ,   36 24 00,      6.768,      0.000,      0.000,       -3.602,       -1.776,      5.448
241             ,  253 42 34 ,   33 30 00,      6.727,      0.000,      0.000,       -3.564,       -1.041,      5.609
