   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
580             ,  332 25 22 ,   78 08 46,      7.505,      0.000,      0.000,       -3.400,        6.511,      1.542
581             ,  332 25 26 ,   87 23 13,      7.353,      0.000,      0.000,       -3.400,        6.511,      0.335
582             ,  332 06 20 ,   99 57 30,      7.369,      0.000,      0.000,       -3.396,        6.415,     -1.274
583             ,  311 39 15 ,  103 40 19,      5.660,      0.000,      0.000,       -4.109,        3.655,     -1.338
584             ,  311 39 12 ,   97 31 53,      5.545,      0.000,      0.000,       -4.107,        3.653,     -0.727
585             ,  311 39 17 ,   85 11 56,      5.511,      0.000,      0.000,       -4.103,        3.650,      0.461
586             ,  311 39 21 ,   76 11 01,      5.651,      0.000,      0.000,       -4.100,        3.647,      1.349
587             ,  311 39 18 ,   67 32 48,      5.931,      0.000,      0.000,       -4.095,        3.643,      2.265
588             ,  311 39 16 ,   59 23 19,      6.368,      0.000,      0.000,       -4.095,        3.642,      3.243
589             ,  311 39 18 ,   52 06 04,      6.938,      0.000,      0.000,       -4.091,        3.639,      4.262
590             ,  311 39 23 ,   46 59 21,      7.479,      0.000,      0.000,       -4.086,        3.635,      5.102
591             ,  311 39 30 ,   42 12 41,      8.142,      0.000,      0.000,       -4.087,        3.636,      6.030
592             ,  311 39 24 ,   36 46 24,      9.136,      0.000,      0.000,       -4.086,        3.635,      7.318
593             ,  310 10 04 ,   35 44 07,      9.160,      0.000,      0.000,       -4.088,        3.451,      7.435
594             ,  310 10 04 ,   40 03 25,      8.306,      0.000,      0.000,       -4.084,        3.448,      6.357
595             ,  310 10 03 ,   45 15 18,      7.526,      0.000,      0.000,       -4.085,        3.448,      5.298
596             ,  310 10 01 ,   52 59 30,      6.701,      0.000,      0.000,       -4.089,        3.451,      4.033
597             ,  310 10 01 ,   62 35 11,      6.030,      0.000,      0.000,       -4.091,        3.453,      2.776
598             ,  310 10 01 ,   71 58 01,      5.633,      0.000,      0.000,       -4.093,        3.455,      1.744
599             ,  310 10 02 ,   82 38 49,      5.405,      0.000,      0.000,       -4.096,        3.457,      0.692
600             ,  310 10 03 ,  104 20 44,      5.543,      0.000,      0.000,       -4.104,        3.464,     -1.373
601             ,  292 43 07 ,  106 12 44,      4.635,      0.000,      0.000,       -4.106,        1.719,     -1.294
602             ,  292 43 12 ,   84 25 50,      4.461,      0.000,      0.000,       -4.095,        1.715,      0.433
603             ,  292 43 14 ,   72 19 51,      4.651,      0.000,      0.000,       -4.088,        1.712,      1.412
604             ,  292 43 19 ,   61 39 34,      5.031,      0.000,      0.000,       -4.085,        1.711,      2.388
605             ,  292 43 19 ,   51 23 09,      5.660,      0.000,      0.000,       -4.080,        1.708,      3.532
606             ,  292 43 25 ,   43 19 00,      6.440,      0.000,      0.000,       -4.075,        1.707,      4.686
607             ,  292 43 26 ,   36 14 17,      7.476,      0.000,      0.000,       -4.076,        1.707,      6.030
