   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
560             ,  304 13 44 ,   15 32 04,      7.934,      0.000,      0.000,       -1.757,        1.195,      7.644
561             ,  324 16 40 ,   11 07 08,      7.798,      0.000,      0.000,       -0.878,        1.221,      7.652
562             ,    5 37 47 ,    8 50 22,      7.740,      0.000,      0.000,        0.117,        1.184,      7.648
563             ,   20 14 59 ,   18 10 23,      8.060,      0.000,      0.000,        0.870,        2.359,      7.658
564             ,  347 45 21 ,   19 19 40,      8.113,      0.000,      0.000,       -0.569,        2.624,      7.656
565             ,  326 16 30 ,   22 26 17,      8.274,      0.000,      0.000,       -1.753,        2.627,      7.648
566             ,  309 03 36 ,   27 04 39,      8.593,      0.000,      0.000,       -3.037,        2.465,      7.651
567             ,  304 24 14 ,   32 26 24,      9.072,      0.000,      0.000,       -4.015,        2.749,      7.656
568             ,  318 37 24 ,   32 26 09,      9.066,      0.000,      0.000,       -3.214,        3.649,      7.652
569             ,  334 06 17 ,   29 06 26,      8.751,      0.000,      0.000,       -1.859,        3.830,      7.646
570             ,  358 56 22 ,   27 30 57,      8.624,      0.000,      0.000,       -0.074,        3.984,      7.649
571             ,   13 12 08 ,   28 13 22,      8.635,      0.000,      0.000,        0.933,        3.976,      7.609
572             ,   10 16 36 ,   33 00 45,      9.135,      0.000,      0.000,        0.888,        4.897,      7.660
573             ,  350 46 39 ,   33 44 04,      9.132,      0.000,      0.000,       -0.813,        5.006,      7.594
574             ,  336 37 04 ,   34 51 12,      9.322,      0.000,      0.000,       -2.114,        4.890,      7.650
575             ,  325 21 28 ,   37 44 29,      9.525,      0.000,      0.000,       -3.314,        4.796,      7.532
576             ,  320 45 31 ,   39 14 52,      9.887,      0.000,      0.000,       -3.957,        4.844,      7.656
577             ,  330 45 36 ,   45 12 20,     10.866,      0.000,      0.000,       -3.767,        6.729,      7.656
